Name,Address,Latitude,Longitude
ATM TTTM MENAS MALL - VJ PLAZA,"60A Trường Sơn, quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.813025,106.66576
ATM BỆNH VIỆN SHINGMARK,"Phường Long Bình Tân, Thành phố Biên Hòa, Tỉnh Đồng Nai, Việt Nam",10.901244,106.85267
ATM PGD ĐĂK BLA,"931 Phạm Văn Đồng, phường Trần Hưng Đạo, Thành phố Kon Tum, tỉnh Kon Tum, Việt Nam",14.295372,107.99538
ATM PGD An Khê,"Số 1063 Quang Trung, Phường An Phú, Thị xã An Khê, Tỉnh Gia Lai",13.960023,108.63978
ATM PGD Chư Sê,"807B Hùng Vương, thị trấn Chư Sê, Huyện Chư Sê, Tỉnh Gia Lai",13.698425,108.07492
ATM Trung đoàn 66,"Xã Ea H'leo, Huyện Ea H'Leo, Tỉnh Đắk Lắk",13.31936,108.071724
ATM PGD VĂN GIANG,"137 phố Văn Giang, thị trấn Văn Giang, tỉnh Hưng Yên, Việt Nam",20.939444,105.92593
ATM CN LAI CHÂU,"61 Đại lộ Lê Lợi, Tổ 10, Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu, Việt Nam",22.392895,103.47507
ATM PGD HỮU LŨNG,"Số 10A Chi Lăng, Khu An Ninh, tt. Hữu Lũng, Huyện Hữu Lũng, Tỉnh Lạng Sơn, Việt Nam",21.506287,106.34435
ATM PGD ĐOAN HÙNG,"598 Đồng Tâm, thị trấn Đoan Hùng, huyện Đoan Hùng, tỉnh Phú Thọ, Việt Nam",21.624638,105.18494
ATM PGD CẨM PHẢ,"402 Trần Phú, Thành phố Cẩm Phả, tỉnh Quảng Ninh, Việt Nam",21.010023,107.26932
ATM KHÁCH SẠN HOÀNG GIA,"Hạ Long, phường Bãi Cháy, Thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam",20.95326,107.04478
ATM PGD PHÙ YÊN,"Bản phố xã Huy bắc, KĐT 2/9 Phù Yên, Huyện Phù Yên, Tỉnh Sơn La, Việt Nam",21.25493,104.606316
ATM CTY TNHH PS VINA,"Khu công nghiệp Gia Lễ, Xã Đông Xuân, Huyện Đông Hưng, Tỉnh Thái Bình, Việt Nam",20.503223,106.35668
ATM NHÀ MÁY SAO VÀNG QUỲNH PHỤ 01,"Cụm Công Nghiệp, Quỳnh Côi, Xã Quỳnh Mỹ, Huyện Quỳnh Phụ, Tỉnh Thái Bình, Việt Nam",20.645836,106.32522
ATM NHÀ MÁY SAO VÀNG QUỲNH PHỤ 02,"Cụm Công Nghiệp, Quỳnh Côi, Xã Quỳnh Mỹ, Huyện Quỳnh Phụ, Tỉnh Thái Bình, Việt Nam",20.645836,106.32522
ATM PGD ĐỨC LINH,"15a Tỉnh Lộ 766, Thôn 4, Xã Đức Hạnh, Huyện Đức Linh, Tỉnh Bình Thuận, Việt Nam",11.145743,107.50454
ATM PGD HÀM THUẬN NAM,"Lập Hòa, thị trấn Thuận Nam, huyện Hàm Thuận Nam, tỉnh Bình Thuận, Việt Nam",10.840835,107.85987
ATM TTTM LOTTE PHAN THIẾT,"Khu dân cư Hùng Vương 1, Phường Phú Thủy, Thành phố Phan Thiết, tỉnh Bình Thuận, Việt Nam",10.938028,108.11649
ATM PGD PHAN RÍ,"167 Thống Nhất, Khu phố 6, Thị trấn Phan Rí Cửa, Huyện Tuy Phong, Tỉnh Bình Thuận, Việt Nam",11.175014,108.56497
ATM FORMOSA HÀ TĨNH,"Công ty Formosa Thôn Liên Giang, Phường Kỳ Long, Thị xã Kỳ Anh, tỉnh Hà Tĩnh, Việt Nam",18.029583,106.404076
ATM PGD CAM RANH,"109 Đại lộ Hùng Vương, phường Cam Lợi, Thành phố Cam Ranh, tỉnh Khánh Hòa, Việt Nam",11.916933,109.14323
ATM CTY TNHH LIÊN DOANH HOA VIỆT,"Số 18, Đường 2, Giãn Dân, Phường Long Thạnh Mỹ, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh, Việt Nam",10.841163,106.82504
ATM CTY CP COLUSA MILIKET,"1230 Kha Vạn Cân, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.861815,106.761154
ATM TRUNG TÂM ĐÀO TẠO NGUỒN NHÂN LỰC CHẤT LƯỢNG CAO (HUTECH),"Khu Công nghệ cao, Phường Hiệp Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.855567,106.78511
ATM CTY FULUH (2/2),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
PGD Từ Sơn,"Tòa nhà Long Phương, Đông Ngàn, Từ Sơn, Bac Ninh Province, Vietnam",21.116098,105.95534
ATM CN ĐIỆN BIÊN,"822 Đường Võ Nguyên Giáp, phường Tân Thanh, Thành phố Điện Biên Phủ, tỉnh Điện Biên, Việt Nam",21.394821,103.01786
ATM PGD DUY TIÊN,"650 Nguyễn Hữu Tiến, Phường Duy Minh, Thị xã Duy Tiên, Tỉnh Hà Nam, Việt Nam",20.643118,105.92198
ATM PGD THÀNH ĐÔNG,"22 Quang Trung, phường Quang Trung, Thành phố Hải Dương, tỉnh Hải Dương, Việt Nam",20.939621,106.333664
ATM PGD ĐIỆN BIÊN PHỦ,"199 Điện Biên Phủ, phường Bình Hàn, Thành phố Hải Dương, tỉnh Hải Dương, Việt Nam",20.94159,106.32117
ATM NHÀ MÁY SAO VÀNG NINH GIANG,"Khu 3, Thị trấn Ninh Giang, huyện Ninh Giang, tỉnh Hải Dương, Việt Nam",20.73128,106.40037
ATM Nhà Máy Liên Dinh 2,"KM số 9 đường Phạm Văn Ðồng, Phường Hải Thành, Quận Dương Kinh, Thành Phố Hải Phòng, Việt Nam",20.794285,106.7204
ATM PGD Thạnh Phú,"459A tỉnh lộ 768, ấp 1 xã Thạnh Phú, Huyện Vĩnh Cửu, Tỉnh Đồng Nai , Việt Nam",11.006763,106.82318
ATM Công ty Sao Vàng 02,"22 Tĩnh lộ 360 khu An Tràng , Thị Trấn Trường Sơn, Huyện An Lão, Thành Phố Hải Phòng, Việt Nam",20.81104,106.5923
ATM CTY FULUH (1/3),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
ATM CTY FULUH (2/3),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
ATM KDC SWANBAY 01,"Xã Đại Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",10.735753,106.83114
ATM KDC SWANBAY 02,"Xã Đại Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",10.735753,106.83114
ATM CÔNG TY HWASEUNG VINA,"Khu công nghiệp Nhơn Trạch 1, xã Phú Hội, huyện Nhơn Trạch, tỉnh Đồng Nai, Việt Nam",10.731791,106.91694
ATM KCN TÂN PHÚ 02,"Lô 3 KCN Tân Phú, Thị trấn Tân Phú, Huyện Tân Phú, Tỉnh Đồng Nai, Việt Nam",11.271572,107.426155
ATM PGD THỐNG NHẤT,"A2/063, Quốc lộ 20, ấp Bắc Sơn, xã Quang Trung, huyện Thống Nhất, tỉnh Đồng Nai, Việt Nam",11.023083,107.17594
ATM CTY KỲ LỢI,"Khu công nghiệp Bàu Xéo, huyện Trảng Bom, tỉnh Đồng Nai, Việt Nam",10.958135,107.027626
ATM CTY STAIRY,"Khu công nghiệp Bàu Xéo, huyện Trảng Bom, tỉnh Đồng Nai, Việt Nam",10.958135,107.027626
ATM CTY POWERKNIT CN TRANG BOM,"Khu công nghiệp Bàu Xéo, huyện Trảng Bom, tỉnh Đồng Nai, Việt Nam",10.958135,107.027626
ATM CTY TOP SPORT TEXTILE VN,"Lô số B171, B172, Đường N11, KCN Thành Thành Công, Khu phố An Hội, Phường An Hòa, Thị xã Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",11.021049,106.31925
ATM PGD AN NHƠN,"146-148 Ngô Gia Tự, phường Bình Định, Thị xã An Nhơn, tỉnh Bình Định, Việt Nam",13.888848,109.11629
ATM PGD BỒNG SƠN,"221-223 Quang Trung, thị trấn Bồng Sơn, huyện Hoài Nhơn, tỉnh Bình Định, Việt Nam",14.43477,109.0176
ATM CTY MAY PHÙ CÁT,"Thôn Phú Kim, Xã Cát Trinh, Huyện Phù Cát, Tỉnh Bình Định, Việt Nam",14.012828,109.07131
ATM PGD ĐIỆN BÀN,"147 Trần Nhân Tông, Phường Vĩnh Điện, Thị xã Điện Bàn, Tỉnh Quảng Nam, Việt Nam",15.890241,108.24862
ATM PGD NÚI THÀNH,"193 Nguyễn Văn Linh, thị trấn Núi Thành, huyện Núi Thành, tỉnh Quảng Nam, Việt Nam",15.434547,108.65335
ATM PGD TAM KỲ,"237-239 Phan Chu Trinh, phường Phước Hòa, Thành phố Tam Kỳ, tỉnh Quảng Nam, Việt Nam",15.568631,108.489525
ATM CN QUẢNG TRỊ,"102 Quốc lộ 9, Phường 1, Thành phố Đông Hà, tỉnh Quảng Trị, Việt Nam",16.810482,107.05969
ATM PGD ĐÀO DUY TỪ,"LK1-19 Đào Duy Từ, phường Ba Đình, Thành phố Thanh Hóa, Tỉnh Thanh Hóa, Việt Nam",19.801773,105.77929
ATM PGD TĨNH GIA,"232 Quang Trung,  Phường Hải Hòa, Thị xã Nghi Sơn, Tỉnh Thanh Hóa, Việt Nam",19.451408,105.78163
ATM CN HUẾ,"41-43 Bến Nghé, phường Phú Hội, Thành phố Huế, tỉnh Thừa Thiên Huế, Việt Nam",16.465895,107.59485
ATM PGD GIÁ RAI,"122 Quốc lộ 1A, Phường Hộ Phòng, Thị xã Giá Rai, Tỉnh Bạc Liêu, Việt Nam",9.233295,105.43807
ATM PGD MINH DIỆU,"603 Quốc lộ 1A, thị trấn Hòa Bình, huyện Hòa Bình, tỉnh Bạc Liêu, Việt Nam",9.2803135,105.62297
ATM CN Long An 2,"112-114-116 Nguyễn Văn Tiếp, khu phố 3, thị trấn Bến Lức, huyện Bến Lức, tỉnh Long An, Việt Nam",10.639959,106.492584
ATM PGD CAI LẬY,"2-8 Đặng Văn Thạnh, Khu phố 1, Phường 1, Thị xã Cai Lậy, Tỉnh Tiền Giang, Việt Nam",10.411129,106.12127
ATM PGD GÒ CÔNG,"124-126 Trương Định, khu phố 3, phường 2, Thành phố Gò Công, Tỉnh Tiền Giang, Việt Nam",10.357803,106.67498
ATM CN TRÀ VINH,"VINCOM SHOPHOUSE, PG1 -01-02-03, Nam Kỳ Khởi Nghĩa, phường 2, Thành phố Trà Vinh, Tỉnh Trà Vinh, Việt Nam",9.936006,106.33907
ATM PGD BÌNH MINH,"75 Nguyễn Văn Thảnh, Khóm 2, Phường Cái Vồn, Thị xã Bình Minh, tỉnh Vĩnh Long, Việt Nam",10.069646,105.81668
ATM PGD BÌNH SƠN,"Đường DT 769, Ấp 8, xã Bình Sơn, huyện Long Thành, tỉnh Đồng Nai, Việt Nam",10.795011,107.00937
ATM CTY SUN VIGOR,"CCN Tiên Cường, Xã Tiên Cường, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",20.772572,106.51421
ATM NHÀ MÁY DA GIÀY SAO VÀNG TIÊN LÃNG,"Khu 6, thị trấn Tiên Lãng, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",20.72179,106.5689
ATM PGD KHOÁI CHÂU,"Khu Tttm An Bình, Xã Dân Tiến, Huyện Khoái Châu, Tỉnh Hưng Yên, Việt Nam",20.839743,106.005844
ATM PGD TÂY SƠN,"2B Nguyễn Huệ, Thị trấn Phú Phong, Huyện Tây Sơn, Tỉnh Bình Định, Việt Nam",13.907115,108.922714
ATM PGD HÒA HIỆP,"Hòa Hiệp, Phường Hoà Hiệp Trung, Thị xã Đông Hòa, Tỉnh Phú Yên, Việt Nam",12.995182,109.372375
ATM PGD SÔNG HINH,"82 Trần Hưng Đạo, Khu phố 4, thị trấn Hai Riêng, huyện Sông Hinh, tỉnh Phú Yên, Việt Nam",12.981365,108.89964
ATM PGD TUY AN,"318-320 Quốc lộ 1A, thị trấn Chí Thạnh, huyện Tuy An, tỉnh Phú Yên, Việt Nam",13.313238,109.21772
ATM PGD BA ĐỒN,"137-139 Hùng Vương, Phường Ba Đồn, Thị xã Ba Đồn, tỉnh Quảng Bình, Việt Nam",17.752943,106.422005
ATM PGD BỐ TRẠCH,"49 Hùng Vương, thị trấn Hoàn Lão, huyện Bố Trạch, tỉnh Quảng Bình, Việt Nam",17.604895,106.53271
ATM PGD LỆ THỦY,"42 Nguyễn Tất Thành, thị trấn Kiến Giang, huyện Lệ Thủy, tỉnh Quảng Bình, Việt Nam",17.2242,106.79519
ATM PGD NĂM CĂN,"221 Hùng Vương, Khóm 7, thị trấn Năm Căn, huyện Năm Căn, tỉnh Cà Mau, Việt Nam",8.759554,104.9935
ATM PGD Ô MÔN,"1147/6 Tôn Đức Thắng, khu vực 4, Phường Châu Văn Liêm, Quận Ô Môn, Thành phố Cần Thơ, Việt Nam",10.109492,105.62559
ATM CN PHÚ QUỐC,"139 Đường Nguyễn Trung Trực, Phường Dương Đông, Phú Quốc, Kiên Giang, Việt Nam",10.223419,103.9646
ATM CTY TNHH GIÀY CHING LUH VIỆT NAM,"Lô II-8, II-9, KCN Hoà Phú, Ấp Thành Hưng, Xã Hoà Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Việt Nam",10.164289,105.93505
ATM PGD TAM BÌNH,"24 Phan Văn Đáng, khóm 1, thị trấn Tam Bình, huyện Tam Bình, tỉnh Vĩnh Long, Việt Nam",10.049479,106.00035
ATM PGD VŨNG LIÊM,"160n Nam Kỳ Khởi Nghĩa, Khóm 2, thị trấn Vũng Liêm, huyện Vũng Liêm, tỉnh Vĩnh Long, Việt Nam",10.095427,106.18574
ATM PGD KRÔNG BÚK,"Quốc lộ 14, Tân Lập 3, Xã Pơng Drang, huyện Krông Búk, tỉnh Đăk Lăk, Việt Nam",12.944231,108.255196
ATM PGD ĐĂK MIL,"16 Trần Hưng Đạo, tt. Đắk Mil, Đắk Mil, Đắk Nông, Việt Nam",12.448546,107.61932
ATM PGD KIẾN ĐỨC,"03 Đường Nguyễn Tất Thành, thị trấn Kiến Đức, huyện Đắk R'Lấp, Tỉnh Đắk Nông, Việt Nam",11.991632,107.51034
ATM CN ĐĂK NÔNG,"354 Tôn Đức Thắng, Phường Nghĩa Thành, Thành phố Gia Nghĩa, Tỉnh Đắk Nông, Việt Nam",12.007066,107.683945
ATM PGD TUY ĐỨC,"Thôn 2, Đắk Búk So, Huyện Tuy Đức, Tỉnh Đắk Nông, Việt Nam",12.222142,107.46769
ATM PGD ĐĂK HÀ,"501 Hùng Vương, thị trấn Đắk Hà, huyện Đắk Hà, tỉnh Kon Tum, Việt Nam",14.516138,107.9193
PGD HÒN ĐẤT,"Số 11 Tổ 10 Khu phố Đường Hòn, Thị trấn Hòn Đất, Huyện Hòn Đất, Tỉnh Kiên Giang, Việt Nam",10.185602,104.928925
KCN BECAMEX,"Khu công nghiệp Becamex, Khu phố 3, Phường Minh Thành, Thị xã Chơn Thành, Tỉnh Bình Phước, Việt Nam",11.425617,106.68358
ATM PGD THANH ĐA,"667 Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.811993,106.7147
ATM TÒA NHÀ G.I.H,"Lô T2-1.5, Đường D1, Khu công nghệ cao, Phường Tân Phú và Phường Tăng Nhơn Phú A, TP Thủ Đức, TP Hồ Chí Minh",10.853732,106.79521
ATM CÔNG TY SAO VÀNG TIÊN LÃNG 2,"Khu 6, Thị trấn Tiên Lãng, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",20.72179,106.5689
ATM PGD ĐAN PHƯỢNG,"Số 244 Tây Sơn, Thị trấn Phùng, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.088097,105.67544
ATM CN PHÚ MỸ,"16-18 Trường Chinh , Phường Phú Mỹ, Thị Xã Phú Mỹ, Bà Rịa -Vũng Tàu, Việt Nam",10.588168,107.05837
ATM PGD XUÂN AN,"Khu phố 1, Hùng Vương, Phường Xuân Bình, Thành phố Long Khánh, Tỉnh Đồng Nai, Việt Nam",10.939076,107.238914
ATM CÔNG TY TNHH MAY MẶC THỜI TRANG RENAISSANCE,"Lô 97a, Kcn Long Giang, Xã Tân Lập 1, Huyện Tân Phước, Tỉnh Tiền Giang, Việt Nam",10.476334,106.29298
ATM PGD TIỂU CẦN,"214 Đường Tránh Ql60, Khóm 2, Thị Trấn Tiểu Cần, Huyện Tiểu Cần, Trà Vinh, Việt Nam",9.817584,106.192604
ATM PGD DUYÊN HẢI,"36-38 Điện Biên Phủ, Khóm 1, Phường 1, Thị Xã Duyên Hải, Trà Vinh, Việt Nam",9.634604,106.4929
ATM SIÊU THỊ GO! NINH THUẬN,"102-104, Ngô Gia Tự, Phường Phủ Hà, Thành Phố Phan Rang - Tháp Chàm, Tỉnh Ninh Thuận, Việt Nam",11.575576,108.987785
ATM PGD NGÃ BẢY,"61 Nguyễn Thị Minh Khai, Kv 3, Thành Phố Ngã Bảy, Tỉnh Hậu Giang, Việt Nam",9.815,105.81899
ATM PGD NAM PHƯỚC LONG,"233a, Ấp Long Thành, Thị Trấn Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu, Việt Nam",9.436141,105.46238
ATM KV CHỢ ĐÊM DƯƠNG ĐÔNG - PHÚ QUỐC CENTRE,"01 Trần Hưng Đạo, Kp 7, Phường Dương Đông, Tp. Phú Quốc, Tỉnh Kiên Giang, Việt Nam",10.223354,103.96644
ATM CTY AGRIS GIA LAI,"561 Trần Hưng Đạo, Phường Cheo Reo, Thị Xã Ayun Pa, Tỉnh Gia Lai, Việt Nam",13.420942,108.42635
ATM CN MỸ HÀO,"Trung Tâm Thương Mại Dịch Vụ 2 Thuộc Dự Án Khu Nhà Ở Công Nhân, Nhà Ở Thương Mại Lạc Hồng – Phố Nối, Phường Nhân Hòa, Thị Xã Mỹ Hào, Tỉnh Hưng Yên, Việt Nam",20.942312,106.0764
ATM PGD HÀM YÊN,"208 Phố Cầu Mới, Thị Trấn Tân Yên, Huyện Hàm Yên, Tỉnh Tuyên Quang, Việt Nam",22.25739,104.61779
ATM PGD ĐẠI TỪ,"590 Quốc Lộ 37, Tổ Dân Phố Chợ 1, Thị Trấn Hùng Sơn, Huyện Đại Từ, Tỉnh Thái Nguyên, Việt Nam",21.632248,105.63865
ATM CN THÁI BÌNH,"Số 5 Quang Trung, Thành Phố Thái Bình, Tỉnh Thái Bình, Việt Nam",20.43543,106.331985
ATM PGD VĂN LÂM,"Thị Trấn Như Quỳnh, Huyện Văn Lâm, Tỉnh Hưng Yên, Việt Nam",20.984203,105.98061
ATM CTY MAY ONEWOO,"Lô B/B1 Cụm Cn Hà Lam - Chợ Được, Xã Bình Phục, Huyện Thăng Bình, Tỉnh Quảng Nam, Việt Nam",15.738455,108.35177
CTY TNHH MAY MẶC V.J.ONE,"Thôn An Ry, Xã Hồng Bạch, Huyện Đông Hưng, Tỉnh Thái Bình, Việt Nam",20.516106,106.26436
ATM BỆNH VIỆN QUẬN BÌNH THẠNH,"132 Lê Văn Duyệt, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.799326,106.69653
ATM CTY MAY D' SAGO,"50 Ql1a, Thôn Suối Đá, Xã Lợi Hải, Huyện Thuận Bắc, Tỉnh Ninh Thuận, Việt Nam",11.717293,109.057556
ATM BƯU ĐIỆN NAM CÁT TIÊN,"Ấp 1, Xã Nam Cát Tiên, Huyện Tân Phú, Đồng Nai, Việt Nam",11.423663,107.437485
ATM BỆNH VIỆN ĐA KHOA CÁI NƯỚC,"Khóm 2, Thị Trấn Cái Nước, Huyện Cái Nước, Tỉnh Cà Mau, Việt Nam",8.938016,105.01599
ATM BỆNH VIỆN ĐA KHOA TRẦN VĂN THỜI,"Đường 19/5, Khóm 7, Thị Trấn Trần Văn Thời, Tỉnh Cà Mau, Việt Nam",9.073157,104.967316
ATM TRUNG TÂM Y TẾ HUYỆN THỚI BÌNH,"Khóm 1, Thị Trấn Thới Bình, Huyện Thới Bình, Tỉnh Cà Mau, Việt Nam",9.351297,105.15572
ATM PGD THÀNH CỔ,"226-228 Trần Hưng Đạo, Phường 2, Thị Xã Quảng Trị, Tỉnh Quảng Trị, Việt Nam",16.7556,107.19271
ATM PGD CHÂU Ổ,"517-519 Phạm Văn Đồng, Thị Trấn Châu Ổ, Huyện Bình Sơn, Tỉnh Quảng Ngãi, Việt Nam",15.29708,108.76076
ATM CN ĐÔNG ĐĂK LĂK,"22 Quang Trung, Thị Trấn Ea Kar, Huyện Ea Kar, Tỉnh Đăk Lăk, Việt Nam",12.812149,108.45591
ATM CN MÓNG CÁI,"59 đại lộ Hòa Bình, Phường Trần Phú, Thành phố Móng Cái, Tỉnh Quảng Ninh, Việt Nam",21.527409,107.973175
ATM PGD GIA VIỄN,"Đường Hồng Dân, phố mới, Thị trấn Me, Huyện Gia Viễn, Tỉnh Ninh Bình, Việt Nam",20.345911,105.83434
ATM HOA LƯ,"422 Nguyễn Công Trứ, Phường Ninh Sơn, Thành phố Ninh Bình, Tỉnh Ninh Bình, Việt Nam",20.246632,105.985916
ATM CN HÀ GIANG,"419 Nguyễn Trãi, Thành phố Hà Giang, Tỉnh Hà Giang, Việt Nam",22.82367,104.98353
ATM PGD THANH THỦY,"khu phố, thị trấn Thanh Thủy, Huyện Thanh Thủy, Tỉnh Phú Thọ, Việt Nam",21.16121,105.260445
ATM TRUNG TÂM THƯƠNG MẠI VINCOM+PHÚ THỌ,"trung tâm thương mại Vincom+Phú Thọ - 200 Nguyễn Tất Thành, Phường Hùng Vương, Thị xã Phú Thọ, Tỉnh Phú Thọ, Việt Nam",21.40222,105.214005
ATM PGD DIÊM ĐIỀN,"số 155, Đường Nguyễn Đức Cảnh, tổ dân phố số 6, Thị trấn Diêm Điền, huyện Thái Thụy, tỉnh Thái Bình, Việt Nam",20.560768,106.56733
ATM CN THỦY NGUYÊN,"số 14 Đường Đà Nẵng (tổ dân phố Đà Nẵng), Thị trấn Núi Đèo, Huyện Thủy Nguyên, Thành Phố Hải Phòng, Việt Nam",20.918686,106.675766
ATM PGD NINH HẢI,"thôn Đá Bắn, xã Hộ Hải, huyện Ninh Hải, tỉnh Ninh Thuận, Việt Nam",11.619691,108.9948
ATM PGD NINH PHƯỚC,"kp4, Thị trấn Phước Dân, Huyện Ninh Phước, Tỉnh Ninh Thuận, Việt Nam",11.539648,108.932396
ATM KCN KIZUNA 1,"kcn Kizuna 1, lô k, kcn Tân Kim, Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.641005,106.65882
ATM PGD TRẦN ĐỀ,"240 nam sông hậu, Ấp Đầu Giồng, Thị trấn Trần Đề, Tỉnh Sóc Trăng, Việt Nam",9.326681,106.00499
ATM CÔNG TY MINH HƯNG TIỀN GIANG,"Ấp kinh 2a, Xã Phước Lập, Huyện Tân Phước, Tỉnh Tiền Giang, Việt Nam",10.415156,106.16777
ATM PGD ĐAK ĐOA,"297- 299 nguyễn huệ, tdp 3, thị trấn Đak Đoa, Huyện Đak Đoa, Tỉnh Gia Lai, Việt Nam",13.995219,108.114586
ATM CÔNG TY BÒ TRUNG NGUYÊN,"ia puch, Chư Prông, Gia Lai, Việt Nam",13.613922,107.692566
ATM PGD ĐÔNG ANH,"81-83 tổ 4, Thị trấn Đông anh, Huyện Đông anh, Thành phố Hà Nội, Việt Nam",21.16554,105.776566
ATM PGD PHAN ĐÌNH PHÙNG,"37 Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",21.04011,105.84345
ATM PGD CHÂU PHÚ,"366 Quốc Lộ 91, Ấp Bình Chánh, Xã Bình Long, Huyện Châu Phú, Tỉnh An Giang, Việt Nam",10.536276,105.29982
ATM PGD CHÂU ĐỐC,"163-165 Lê Lợi, Phường Châu Phú B, Tp. Châu Đốc, Tỉnh An Giang, Việt Nam",10.703561,105.13188
ATM CN NHA TRANG 02,"Tòa Nhà Ariyana Smart Codotel, Số 18 Trần Hưng Đạo, Phường Lộc Thọ,Thành Phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",12.238743,109.1967
ATM TRƯỜNG ĐẠI HỌC NGUYỄN TẤT THÀNH,"331 QL1A, Phường An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.86034,106.69838
